308,8125
10,8630
352,2195
412,912
341,7289
246,1325
2,7555
246,4804
271,5273
332,9513
257,9851
17,2838
190,1988
168,7394
431,2524
265,2336
465,455
211,8626
332,69
273,3548
282,8807
435,3201
22,3341
486,214
76,103
241,8869
492,1883
181,720
455,2894
350,9953
166,1425
291,9368
436,7937
276,6330
403,81
15,8983
314,7819
134,1398
281,7678
113,9482
34,2187
148,7373
116,815
210,9865
313,7060
47,1927
352,7941
206,8877
122,7248
288,3701
37,8352
156,3935
38,7772
407,3477
220,7550
233,5908
495,2762
213,6184
21,7231
161,1688
445,3872
77,1018
252,7459
380,7767
367,3866
384,4285
427,9501
276,994
84,1197
448,3762
153,5692
293,5810
249,7245
433,1209
301,1907
63,5363
29,5860
45,5988
78,3164
387,6250
474,2953
175,8370
331,8806
214,4984
382,9899
429,1381
274,7883
404,3216
414,2006
351,6256
108,1974
16,4366
204,1173
334,6687
281,7462
457,2762
152,8334
425,7136
52,8369
182,1530
432,8829
255,5794
30,68
151,7508
382,5030
36,9730
102,3231
326,8676
179,6094
255,9554
6,3982
177,675
337,9333
400,3998
313,2479
344,8282
481,2741
356,4179
53,260
185,9193
46,2319
234,271
368,694
20,5689
461,17
300,2787
91,3152
474,646
152,2483
220,1670
242,7590
432,9036
53,6211
294,3951
198,4847
299,431
148,4163
8,6578
108,5314
14,1553
128,1876
103,6199
305,5250
239,9676
68,3170
378,4476
498,2719
249,6239
473,4173
145,1005
298,8350
316,3433
315,644
426,9015
49,6476
235,6039
382,9230
184,5373
329,6383
185,6608
317,8951
233,8401
157,4019
287,2480
92,4382
483,4737
184,6488
11,3637
186,8841
77,8715
24,5203
26,1652
96,8964
282,302
149,636
272,8403
61,7229
79,2268
204,4055
441,2910
269,7923
292,9290
344,1740
339,2545
404,9244
15,5283
385,2791
157,4222
289,7348
67,4187
483,7602
403,8929
496,2447
230,3511
343,3251
167,2270
166,4053
414,4021
67,9461
164,8059
189,811
329,9002
393,9993
420,833
489,6150
292,9482
88,1416
394,6454
59,1011
405,1213
210,2767
315,3636
29,6690
411,9894
460,7746
433,2865
39,2114
276,4273
203,935
312,2142
66,7946
278,911
435,8685
360,7539
325,9173
62,9222
115,4781
323,9145
80,6518
309,9430
121,9206
400,3454
425,8562
50,9071
179,3452
100,2675
286,5045
290,262
499,5620
16,3096
85,8488
203,756
273,6741
382,1902
473,6476
78,5982
292,9550
298,6448
323,5751
453,9514
121,7425
301,3678
26,9583
293,3298
399,6195
210,2080
500,1927
144,2957
140,6317
432,6716
242,2905
215,8142
41,3630
354,8473
330,3586
98,3246
331,5680
137,7990
18,6933
297,1754
55,6521
394,5219
161,7990
301,7362
6,4446
278,8486
320,9478
80,3765
350,2408
100,1377
189,1885
238,4774
488,3391
445,2992
81,1280
479,7266
409,5353
213,9682
154,425
103,5849
372,4890
9,2764
150,4900
425,4335
78,138
64,5238
2,6260
263,4683
385,5057
270,8437
298,9381
421,5810
334,5739
467,4799
7,5815
248,769
346,2192
295,5085
333,9859
268,2563
339,5755
292,8080
161,804
1,2804
190,9459
122,3643
2,6269
386,898
285,6585
442,7643
445,2411
370,8238
109,2660
433,7510
496,3685
393,6298
442,940
493,8282
426,5538
485,3172
149,4758
402,5990
373,6868
196,9032
30,3550
310,7978
292,5307
11,3587
455,1531
301,3222
239,2903
366,5159
160,1710
47,9558
466,950
207,2204
304,3964
146,5209
187,6017
498,7744
52,5028
324,1117
262,6995
284,7702
147,3274
79,9518
216,1290
46,6039
195,5549
487,4633
400,938
272,4033
359,5590
64,9281
330,2987
80,9885
146,7210
400,2229
432,6842
438,5039
449,2732
348,4233
3,9330
266,8787
467,5480
52,7859
77,1796
62,9310
363,9023
336,7470
434,22
106,2702
61,9203
276,6642
337,9941
20,8635
22,3304
380,237
143,6339
43,1464
366,629
404,2067
255,5084
132,8213
301,5206
308,5041
172,1130
150,7862
250,8878
72,6324
195,7698
416,4968
425,5811
296,1421
260,6510
316,8401
388,1205
318,2788
331,4334
195,8607
286,9106
283,258
203,2238
56,3807
216,3423
41,4680
187,8646
207,6065
493,1082
127,142
407,5991
390,8490
34,7839
364,312
274,3721
342,9700
269,9883
29,794
123,6485
303,228
395,8350
392,5947
355,4637
244,1547
334,6047
207,4647
457,7271
98,1259
457,8438
276,6682
181,4658
30,8825
30,3238
62,3764
174,4032
375,622
330,8850
3,7221
17,7711
370,6744
326,3406
187,9804
472,2072
333,7902
309,8491
46,487
100,3279
176,1068
81,8022
420,5582
157,5092
467,684
422,9942
446,7702
342,4901
11,3121
228,2419
41,4297
60,8555
171,8797
142,8695
167,6257
477,4871
387,2354
267,8869
253,5715
57,5055
49,8106
421,7612
70,1498
339,2755
450,4083
210,9282
197,5720
460,2409
372,5003
139,6622
195,3498
233,9863
179,7769
4,3247
466,4648
63,8187
214,3094
4,1058
72,5907
405,9686
128,9459
354,3173
174,8649
415,298
489,4903
474,2005
142,151
200,5237
461,234
500,6902
384,3571
218,3978
291,5701
345,7668
73,8537
480,7285
91,5233
278,998
244,7654
14,9099
466,6681
447,8607
346,416
18,3288
120,6462
248,3453
405,1466
220,3708
92,1934
226,5826
312,3095
444,6406
72,7155
484,4493
222,6609
159,5585
27,6320
459,3574
137,9355
387,6576
422,7001
432,1133
48,4228
204,8383
475,6266
161,2104
276,504
122,3319
249,6775
407,975
276,827
218,1778
138,8625
185,2783
251,6995
52,6926
446,5197
498,2616
11,1785
123,3473
313,2993
107,1079
2,9269
35,1186
66,3606
246,3659
295,7911
496,3952
95,6320
104,8734
428,4051
108,340
286,5490
62,7917
217,4714
479,5690
65,678
247,7492
95,6697
19,935
377,3949
352,9313
18,4103
100,4295
49,9989
225,3852
434,2606
1,9599
114,8435
430,8977
469,7917
125,7418
379,490
126,5409
365,8588
478,7744
292,9799
422,1562
489,1967
83,6290
392,1255
99,2476
308,8047
223,5739
366,185
268,8939
337,283
92,6459
227,1017
71,8318
159,332
483,1155
31,366
197,4276
473,5787
331,6064
19,9365
496,9614
84,7073
20,7360
214,136
99,7860
31,6660
380,5102
306,3660
393,5709
407,1145
466,7758
152,5480
201,816
35,9444
320,3550
39,2691
493,5679
321,5157
245,3550
412,9945
403,7316
6,3482
360,9497
252,5806
294,1889
48,5513
141,3599
453,102
190,4923
87,565
487,8388
275,7014
75,2891
420,1567
467,4827
374,848
44,7887
386,8103
31,4614
152,7891
435,2696
120,9469
493,5998
479,6989
329,2409
28,9280
493,1021
365,7224
34,1458
16,6653
135,9718
203,3467
22,3024
158,5681
326,5400
44,8552
66,4470
388,7137
315,7889
367,1073
89,9604
306,5292
416,2503
20,9359
374,2583
326,655
204,2434
484,9208
173,4482
245,4729
386,3737
15,2160
430,4346
351,7467
405,700
214,4914
217,1349
187,2456
70,4938
475,5937
466,9097
69,2406
109,8305
324,4937
203,9017
119,9762
315,5017
228,7079
305,1188
485,6201
458,4395
345,9221
334,9352
44,497
205,2214
299,2989
471,56
242,9348
121,7073
63,7334
174,5340
26,2233
243,5852
110,4495
30,8721
194,1199
475,5373
286,6477
330,2950
384,7898
292,186
41,4425
310,1537
197,22
13,3438
204,8201
130,9622
473,782
364,4035
348,236
248,5809
33,9544
442,9776
274,6337
419,5748
407,3310
122,7214
387,5678
101,3703
318,1261
245,7804
207,3447
400,6601
57,5075
412,1478
372,1188
276,5227
329,227
422,1754
109,9155
374,3000
48,9608
317,638
116,2145
374,6062
187,798
41,4164
415,8336
310,1736
123,7734
472,6405
263,6059
208,70
56,5122
402,7823
285,9328
53,1848
30,6943
57,3170
222,8740
269,6971
311,1378
234,7541
212,2171
474,2148
139,1895
111,1760
287,7805
326,3333
306,7437
426,1625
63,7970
53,7648
208,1347
207,1622
396,1136
110,3105
103,7325
232,3918
69,2055
226,7144
475,9062
218,2999
412,3602
429,1247
328,449
274,6364
272,4261
162,3000
473,8673
115,1680
448,7226
387,7345
206,3890
499,4713
54,2954
488,4631
94,151
136,572
440,8956
14,2420
187,102
362,47
131,4834
293,9924
175,67
480,2227
275,3834
144,2375
446,9352
405,35
275,2450
88,3221
223,5555
345,68
262,7331
295,7202
428,6381
241,3759
189,3084
309,8650
17,1994
338,8729
31,5010
381,8424
192,5860
460,2859
402,3895
109,7051
352,5384
481,667
429,9109
154,5087
241,6787
374,5421
499,9495
216,4745
477,1370
18,9833
304,1704
5,2164
262,9532
42,816
382,2541
491,1929
146,9025
102,4834
444,3076
264,9953
304,7117
404,6037
453,2487
406,8733
88,289
398,882
119,1411
312,5962
94,2775
146,5225
377,4836
360,9613
265,5671
61,4969
223,2421
332,7992
294,5659
216,6537
179,6480
460,3179
242,7097
303,3131
161,8332
144,6684
411,9692
181,681
372,9469
296,797
16,2424
69,9644
245,2110
412,155
233,1499
464,7897
57,5169
314,4004
175,9895
321,5283
205,7230
408,2363
286,4184
169,420
36,238
364,8998
484,987
336,2722
103,8346
126,2015
487,5037
193,8882
440,1777
304,7537
339,4437
326,9157
382,9158
369,6814
247,626
46,1164
286,5288
301,4446
325,6211
461,7392
459,2412
352,4127
441,1560
59,8651
277,8823
77,8911
46,7267
338,3565
369,3355
349,3064
271,8295
437,9191
74,4018
89,8661
298,6687
189,9269
404,527
390,9978
398,6228
277,7155
475,656
331,9918
270,715
129,9587
68,8252
360,5946
469,1731
372,3419
63,7818
110,2763
198,9463
182,5285
163,3973
498,6305
49,8519
221,4771
468,4312
459,5650
246,3157
65,8426
101,9229
348,8082
100,4312
419,7949
110,1379
51,2657
220,5052
14,1611
281,7852
265,5102
45,920
306,5544
277,5510
75,3641
341,8688
294,5617
184,7294
392,8627
276,322
137,7095
477,2839
105,2025
61,1276
461,5665
335,3828
441,6777
15,2383
419,9036
434,829
199,9264
368,7201
311,1231
404,1200
467,9015
241,4468
115,9018
434,7004
121,4423
149,6511
19,2342
42,6830
300,6638
115,5359
33,1093
248,5038
41,8990
7,585
293,9627
109,9321
378,2504
183,7094
317,7549
395,6680
59,3235
234,6833
132,349
466,7478
419,6457
272,314
24,7122
446,7536
128,7049
377,8141
339,7904
237,9817
303,2949
321,4221
336,8934
228,5293
344,4935
358,1394
211,966
264,3266
145,432
120,2169
224,3469
120,1692
379,3066
304,4480
217,5740
475,1676
63,9103
115,575
324,6237
248,4888
218,7063
317,9007
215,3353
291,8567
224,3459
441,4842
204,6255
391,1227
173,5144
376,8192
237,397
24,4331
126,8748
314,8744
136,1470
291,625
273,7709
324,2252
5,7448
99,7032
99,4275
311,9012
45,1948
499,6985
187,7144
371,6955
165,4066
62,9931
6,2824
402,5836
392,8333
400,6493
439,3365
346,9502
93,1338
112,6766
77,5529
461,9615
236,7898
471,8143
279,1375
398,660
180,2365
379,2346
227,698
155,6003
497,7749
320,7523
3,4648
36,3707
455,5425
121,7981
411,3423
238,1514
327,4021
67,6748
236,8858
391,5683
202,232
26,7039
425,650
309,1415
370,888
401,1980
368,9622
66,9367
133,981
490,436
216,7478
44,7817
332,5602
386,2966
347,7467
71,9700
338,8336
284,2838
460,5808
44,8920
128,4965
207,7130
264,8795
226,2399
125,9230
462,4089
405,512
62,3480
351,2336
72,2944
244,1032
211,8974
73,1543
137,6827
167,5947
59,6667
326,5011
195,9659
409,4187
500,8338
417,5558
460,9287
361,1080
41,7077
219,8368
18,9211
400,1106
114,4458
289,2459
119,3837
203,7618
384,161
153,5824
500,964
451,5056
306,2998
430,1060
132,2179
125,2534
87,3640
324,4656
226,4362
393,4574
199,1848
38,9603
170,6211
351,1389
130,364
282,5076
182,8753
8,4381
295,1314
319,7471
331,3301
7,7693
477,3803
247,8270
393,4336
499,2397
381,6956
29,8374
37,246
103,1606
33,4544
179,9067
190,5222
299,2837
307,4848
202,2419
427,7074
437,6686
2,7336
183,9396
35,3763
466,296
88,7181
221,7738
455,2735
192,9290
407,968
214,2549
205,3539
203,906
238,8884
310,3562
57,5558
319,4398
267,87
89,3070
456,3110
112,4391
432,8941
199,9438
367,4724
274,2633
459,6760
43,3160
18,2289
304,731
481,4999
62,3925
447,3062
217,1966
375,6338
201,8840
336,7464
145,1408
30,6107
182,5704
43,7970
471,4421
4,4843
283,5416
172,9556
447,9017
498,9459
409,9129
17,3099
488,1608
28,4312
186,6218
369,2375
77,7955
241,4305
226,9636
448,8643
12,7029
401,5788
254,3903
310,9398
182,9289
168,9977
354,625
231,8040
10,5511
55,7058
216,1795
408,4282
449,5284
495,7836
211,8345
73,2564
426,2002
57,9186
108,4606
497,1548
252,3153
219,8138
362,7264
466,469
381,1705
404,6106
271,4916
248,5798
60,2640
38,8666
135,7970
285,2623
348,2020
445,5573
9,2792
74,9735
96,2958
254,4504
58,2849
79,938
57,5324
252,4340
443,958
218,6984
328,4769
19,8599
306,7906
204,5045
209,842
60,8976
475,187
207,8568
371,5934
101,2524
426,6947
213,2641
244,7600
254,7682
166,7962
318,498
267,6816
368,6910
352,2909
334,3872
428,13
48,3138
399,7117
225,551
352,5827
278,6646
228,2271
111,7503
32,9525
204,7528
296,7581
107,5999
9,7895
477,9604
16,4396
481,9642
86,9818
403,4973
95,2426
75,7585
459,6036
301,1326
184,1644
12,9795
365,2758
153,5347
368,1915
330,9218
233,6760
298,610
36,3387
110,3898
497,4366
356,2448
206,6794
431,7175
364,7284
316,5335
392,2494
452,4960
441,6551
33,4649
429,120
33,680
331,228
127,262
114,5058
64,5991
82,9877
490,2354
458,2138
132,1577
276,4058
92,9479
362,3554
211,5431
32,8212
31,5373
81,1951
484,896
323,3171
75,931
288,965
254,4521
145,5047
63,8473
465,8910
61,6165
431,622
497,6205
107,4
92,5792
141,7798
468,9995
340,5748
424,5616
485,7201
8,1730
496,8213
111,7749
313,2674
329,5631
154,139
67,4994
140,6370
8,4268
434,271
293,3040
444,5898
419,3949
307,4076
126,2729
372,9714
293,286
15,8987
467,8371
401,6440
141,4480
431,6961
351,6697
83,523
216,2063
100,8012
35,3133
124,9124
240,9250
317,9606
184,7398
316,2972
223,6256
228,1254
125,754
442,93
211,1440
186,967
226,3171
392,9984
19,5536
451,4095
436,8681
248,3327
44,5499
461,3713
229,5088
60,1133
40,1086
110,7426
389,5982
114,3669
361,8298
258,4988
203,7188
100,6931
351,1922
294,675
432,4454
414,8398
215,3914
201,5272
281,1112
162,7113
285,2948
293,5073
69,9061
320,9409
409,8016
389,6541
269,8921
246,4917
494,7467
75,6561
143,3252
152,2809
286,3558
119,6101
396,8343
68,1990
189,1176
239,1938
198,2471
422,9432
86,2286
345,1258
248,3196
225,3768
279,390
211,7225
23,8955
76,5740
239,4619
167,8266
103,2200
332,9051
450,3162
209,594
81,2530
19,4571
1,7250
219,1332
67,1862
163,7953
418,3022
64,5402
311,156
311,4367
467,6986
225,5744
163,5931
439,6059
63,8458
207,8317
396,2114
420,2572
424,7617
231,6332
121,5565
198,2671
396,4556
16,7526
463,5629
283,1651
297,7230
35,7304
441,605
50,743
381,7540
178,2015
305,6840
137,8805
365,8028
452,515
233,1931
255,3324
108,9111
26,2503
53,3444
229,8220
174,1796
424,4496
16,3854
163,8240
137,1005
406,5198
103,3735
362,6396
405,6173
160,7916
405,3335
302,5352
354,6375
337,8624
313,8279
106,4619
39,7726
199,2800
157,6
28,6555
448,2004
448,5336
454,8077
248,3301
495,1917
185,7096
450,2835
382,6581
456,1477
109,8534
96,8980
279,289
155,8227
265,1464
108,3839
245,7533
183,2845
287,8449
126,2908
189,707
204,9645
264,7411
409,8378
123,287
227,1523
116,9450
175,1410
37,5585
36,1482
88,916
105,3046
113,762
178,7958
266,3373
265,7154
359,7909
200,8028
318,5742
446,8314
438,7155
225,4619
409,8891
272,9628
340,6928
88,8515
94,882
80,8271
143,8766
385,5814
77,1077
382,6407
158,6751
143,4063
329,4535
425,5292
411,5534
451,3114
418,909
10,2627
352,6066
45,9816
366,7119
190,8534
200,9783
58,7665
147,746
21,5978
29,3650
382,932
157,735
340,3653
469,9133
355,3597
432,9893
426,3133
236,6959
301,508
396,6124
466,9181
274,443
430,8867
139,1164
469,4065
8,8352
280,9457
391,4639
395,4223
90,7524
32,1660
385,8563
109,8773
263,2708
144,1709
230,6442
375,415
140,6606
322,7698
324,4318
469,8513
77,2517
92,1790
497,9183
370,8196
17,6973
163,4724
184,9515
131,1980
405,6122
433,352
172,8140
258,5227
54,3266
179,9117
138,7919
132,6440
458,9243
181,698
433,7021
360,3244
63,6493
418,7108
289,2391
415,7441
404,7615
311,6344
54,9761
264,8327
435,6659
40,4488
169,6771
221,9391
338,1269
198,650
125,3662
449,7725
27,3822
393,2983
23,6906
295,2085
132,5714
459,8571
189,7908
80,8782
243,8926
280,1234
342,1696
225,5955
161,6037
286,7976
390,712
111,6117
62,5106
4,845
64,2450
184,1696
310,3837
175,5153
311,7121
368,5970
379,9142
145,3632
238,4528
82,4667
482,9031
53,1953
146,9458
361,6698
386,4118
192,498
115,9696
345,4827
469,9670
176,6391
359,4903
41,5931
356,9829
405,1496
462,6918
470,9180
244,3133
441,2479
175,4635
245,3809
267,3994
272,6201
276,5242
331,6972
323,7326
142,7429
15,9549
82,8211
436,8396
49,9188
331,3724
216,7363
193,2115
396,390
313,69
397,5873
18,5156
476,6123
344,1733
305,1140
251,7156
377,1713
291,8259
270,9963
4,4045
57,7546
52,2642
10,2574
441,3965
486,7979
418,5259
23,6217
398,5782
265,5419
55,6381
219,3042
68,3505
45,6796
90,8654
320,82
436,3366
16,540
448,2396
403,2038
58,5756
278,9779
145,9291
422,2527
99,5638
143,8333
441,8308
29,53
354,6750
165,2437
134,2068
485,7816
148,9607
60,3205
153,8188
185,2269
255,7256
388,1947
121,2994
101,6876
277,5212
428,3836
315,3991
229,6936
321,6467
173,482
277,4185
441,681
289,1920
187,4325
423,8288
8,5271
159,3912
391,9282
197,8868
25,9020
368,2386
188,9584
39,8922
97,2211
222,7654
43,4549
1,9182
25,6305
382,2958
186,4034
5,6643
365,1427
411,8500
315,1993
254,1240
103,4075
160,2435
133,1384
388,7169
189,3245
103,7458
166,7155
18,8318
283,1030
220,3459
266,4136
218,4615
391,1767
480,488
301,4383
221,3761
382,6132
296,780
188,3863
480,4210
278,1764
245,301
420,2473
130,4861
11,8863
362,5550
353,7579
14,8772
331,3231
325,2477
431,6005
492,7279
25,7733
304,4342
126,869
325,5079
346,9473
403,3887
169,2563
223,3955
459,9727
383,6782
234,5285
155,1339
225,6971
46,2394
400,4876
412,689
136,8344
181,3706
31,6484
358,8107
250,7004
321,7493
8,5372
364,7016
144,9149
251,6277
23,4135
437,346
286,8341
78,5362
348,4013
69,6401
210,174
143,6892
193,1392
476,4524
301,789
139,6093
343,87
364,5489
360,1044
398,3247
317,9262
422,9661
137,6347
397,1350
170,8331
142,713
266,8021
200,4572
443,4124
291,3147
332,8473
184,1953
247,7035
362,6080
114,7129
236,2577
407,6671
56,6110
478,2503
486,3205
485,9196
23,7945
62,3625
425,328
376,1394
201,7474
409,5508
287,9790
79,9671
181,9977
421,9330
197,1994
96,1572
11,8425
48,6942
8,1786
166,6454
401,1783
241,1408
198,9299
16,8671
320,5487
130,8602
332,2204
198,8280
26,3833
348,9719
404,5204
73,8424
94,6064
200,7142
405,2377
434,9794
309,1842
337,6705
154,4805
343,4480
375,9646
273,8208
179,6321
311,3595
283,3615
397,3754
447,6362
7,2515
460,6257
17,8345
499,5521
264,3941
253,7634
113,1104
172,8400
430,2328
231,3936
150,4478
315,3558
194,470
84,1588
340,7185
110,6809
130,1024
93,4665
454,3724
257,6252
103,204
66,6943
60,7328
204,3611
33,4425
365,9764
411,3136
19,4538
65,9163
17,2138
497,4263
397,9099
63,5141
358,2052
28,4635
170,3133
156,5063
37,7547
256,1965
68,4032
220,5462
157,3916
398,2508
218,5388
86,7014
344,903
162,50
93,3089
170,3424
159,5917
15,4493
446,9764
415,6376
447,5515
341,2667
417,4309
68,1376
314,6068
166,2222
158,1524
253,8101
499,9548
336,4088
270,6640
209,8624
374,5346
122,187
41,4597
70,1006
487,537
424,4542
486,9910
167,7226
434,8781
358,3511
51,7410
219,8493
108,1531
284,8165
343,6139
402,5437
54,6485
412,4716
334,4959
120,9431
498,7959
35,7445
224,6473
374,3502
395,9621
142,714
27,7554
432,5117
275,4554
150,7636
347,4637
103,448
348,8155
244,6048
31,5267
286,7271
149,2536
467,5596
405,4538
205,2930
119,6338
314,7732
132,5564
417,340
322,2644
328,5458
104,9188
17,3816
438,6073
275,591
465,1379
271,2390
114,2017
202,410
414,3693
373,1712
287,755
270,9781
459,3270
354,2571
32,1026
188,2051
72,453
428,9044
274,419
376,7012
100,468
188,8798
64,1048
161,6297
406,7819
275,4946
276,7057
73,2251
373,9429
279,7587
474,245
432,7842
386,8892
156,6367
333,1482
153,3344
278,9343
205,1600
313,4585
42,7876
156,8601
320,8458
496,7426
211,7634
230,3956
105,3012
431,5278
289,6909
253,6127
108,7230
93,9226
294,3264
110,35
353,2876
211,175
167,9350
411,6983
97,3008
211,9683
109,3638
370,2637
300,8985
366,6702
31,9825
404,9369
114,6770
463,5134
30,7980
477,5700
58,2642
457,2553
116,159
225,9706
306,7541
157,5033
128,2014
313,3269
344,5767
256,4205
409,3865
329,2591
486,198
77,6777
90,2779
344,3546
50,912
19,3402
429,7773
328,5911
442,3430
450,767
38,1013
262,4622
18,6723
188,4973
134,194
158,1096
351,440
161,7297
37,1881
284,1668
236,946
419,8967
315,1671
210,5693
434,4575
436,2569
249,4260
140,9440
316,6113
323,8662
461,1306
354,9838
347,2955
150,786
408,8079
439,3991
48,1752
48,6048
32,497
238,9904
87,4562
61,9091
378,630
460,6232
79,364
368,4964
238,9290
340,4638
350,92
417,9290
9,7318
64,4476
88,5451
212,6801
290,1018
137,9703
212,592
244,4782
115,3984
206,9365
79,7904
173,4390
258,5359
288,9245
207,3943
55,4221
144,5972
11,1124
500,9494
403,1039
86,6946
320,2891
114,5631
426,198
177,3507
196,9425
380,4794
113,2504
436,4090
245,7712
199,623
341,8343
252,5893
55,9697
303,6915
467,1182
264,4395
241,8370
160,5297
48,8536
294,2336
123,2482
134,5836
211,571
426,3873
167,502
77,3686
285,1229
43,2721
446,3629
320,408
29,6823
14,3286
492,3367
135,8547
126,8147
360,1508
372,819
350,8750
495,5334
102,7796
261,8720
445,6632
225,3122
221,763
351,1921
29,989
135,1124
33,3395
466,4722
271,5098
140,2730
116,5234
302,7943
185,9251
495,7106
373,6064
337,6562
113,819
458,4421
251,9009
100,4432
177,2312
40,3553
330,121
149,366
58,5545
493,2083
78,2869
230,2010
245,3169
319,5766
476,1651
42,871
137,9172
402,7509
71,8761
292,4456
117,1752
170,8620
179,4879
64,9489
190,1908
266,8385
43,8488
485,1056
350,2365
297,2502
365,5722
251,6355
473,9405
358,3095
2,4177
293,747
258,7351
7,4610
63,3370
163,6538
343,9610
234,8957
219,6834
230,5132
71,3838
317,5322
117,8414
240,7356
492,7916
15,1896
362,6462
260,6624
435,8366
115,2171
387,7910
438,6782
86,7633
300,7608
133,5066
450,8256
498,312
167,2484
114,3756
186,7073
32,8845
443,1612
455,7358
438,4710
215,2775
215,8256
133,656
121,3127
131,5957
154,5797
480,8011
415,83
465,852
314,3072
69,6168
441,5241
113,8627
30,9476
104,3541
463,4123
396,8489
127,2546
404,6115
141,6525
483,9540
111,1014
492,672
309,5537
142,1892
183,59
295,5748
406,3417
499,5476
268,4675
393,2181
399,7644
97,7449
218,1399
208,9651
314,3819
432,1894
191,6043
429,4008
404,9738
484,3597
351,3318
155,8705
348,2859
450,1325
378,5405
315,7164
107,9048
496,7963
53,8405
453,8200
36,3278
190,1568
328,1417
136,6506
194,558
427,7338
277,4791
429,9808
302,2551
287,7970
266,8649
62,1870
146,3505
384,380
283,6628
344,3445
409,8758
30,7931
206,5298
231,9980
86,3939
414,8039
447,2603
17,8420
11,2921
317,7122
214,2283
63,4769
96,1480
470,2566
448,5157
368,9619
266,1669
333,2564
105,3793
189,7880
281,5583
165,6070
476,7527
211,3748
24,5877
452,1017
249,8512
195,8166
276,9374
203,6041
146,1244
292,9732
279,922
395,6528
414,8271
15,4667
216,1973
474,6043
117,4460
382,4089
304,8161
454,2050
324,1377
112,8026
207,8097
45,2266
212,1025
332,3182
146,4944
139,4810
82,1707
280,7242
488,5580
446,2189
119,1661
55,3278
6,1299
2,8069
383,3852
161,4395
21,6815
412,1478
471,1764
221,7002
3,234
500,9680
155,8654
210,5611
441,5107
322,2686
312,8347
444,3330
346,448
149,1922
143,1946
211,5538
232,3464
143,1063
217,7156
112,4752
165,2418
478,7324
350,8213
86,7992
405,7748
6,4875
172,8582
412,2519
398,7085
231,197
452,9505
1,8954
137,1242
35,9046
144,4856
184,5397
251,8521
262,2293
389,6265
369,5742
157,1072
107,2929
319,7199
439,5352
24,1039
2,7037
199,6584
427,7004
377,341
310,4863
366,776
208,1276
30,3296
462,3926
53,373
397,1380
338,8302
332,583
23,215
300,67
36,8485
23,3612
470,6401
211,5332
288,9757
138,7693
181,8891
243,3485
310,6098
33,6541
271,3202
140,8523
345,5899
17,5413
239,4605
2,661
89,5369
99,4436
391,2367
270,8536
97,3080
173,6802
272,4822
275,6776
217,8206
238,3961
207,8022
449,6485
227,8400
87,9373
218,9749
375,5583
146,7669
327,6713
393,7561
78,4699
461,1538
240,3039
206,5078
5,3871
185,3015
193,5264
406,2371
409,1346
481,4178
158,9790
52,8392
471,2567
41,6229
216,2737
395,1200
333,1316
430,4588
295,1412
236,1231
68,8274
292,6011
382,8925
400,4070
174,9510
31,5776
120,9462
486,3004
209,8180
149,3830
338,5814
181,4732
152,7963
88,9419
320,9384
353,550
178,3037
189,1993
101,5985
147,9015
273,8118
300,8488
447,9037
454,5286
428,8605
179,431
207,3763
336,4532
256,2745
334,4439
278,4346
339,1102
186,5646
321,1482
24,9259
277,3970
348,4255
397,9723
56,3893
226,3750
143,6249
303,1347
456,3300
389,6195
111,6417
457,8382
466,5775
362,3431
431,1765
36,3755
290,6573
347,9234
315,1266
376,3841
404,5231
411,2367
169,7980
417,7293
286,9522
113,5858
401,1848
241,9243
314,2677
213,2278
317,3501
13,5262
448,4760
10,935
21,5271
220,2281
344,651
112,4663
13,4722
283,3553
132,8789
144,6831
260,5268
424,2802
279,3180
449,1085
233,5715
268,2335
424,848
5,9488
367,161
340,8326
383,825
393,2218
64,9810
383,3836
128,9571
343,1868
283,8384
352,230
463,5223
238,4757
499,3762
329,8994
322,3116
130,7535
209,1146
338,6325
41,2868
186,6714
26,9535
460,748
331,2811
51,7849
117,7122
186,9441
64,6468
452,1298
320,4089
18,1670
142,1803
363,3196
349,5280
169,1155
450,6330
272,7656
442,8419
421,5769
154,9901
299,9770
150,355
105,7251
27,1109
380,1599
429,3292
152,3449
492,7417
202,5563
331,2444
361,3927
376,8318
90,1575
437,3611
183,6239
109,8520
486,9800
397,4831
374,8633
275,7301
280,9438
492,5299
192,8530
352,316
344,881
110,502
99,2862
110,2621
493,8438
339,1417
194,6348
254,6764
469,1472
348,2652
237,2267
237,67
123,3756
348,4218
378,4754
277,1423
478,167
371,6763
233,3929
42,5105
64,9353
431,3827
413,4376
90,4249
223,6702
457,8771
371,1345
473,8601
72,1883
254,5442
469,8748
203,2830
7,4175
141,636
132,9151
427,1575
108,7333
172,5661
144,9258
347,9303
317,4826
137,4336
6,450
174,9363
375,1446
145,1327
35,8835
118,104
96,9530
358,4535
5,4415
423,6271
409,8127
202,7244
273,5722
405,3855
49,950
346,5666
205,2084
269,9689
454,3040
481,8603
2,2455
2,9401
17,2091
198,7724
470,7599
406,4081
336,3715
417,2736
220,7973
33,3068
489,850
2,8835
27,2885
229,8842
29,7787
479,7642
153,7519
113,6216
146,4631
16,9470
155,38
46,7263
91,753
238,9203
269,5681
317,9548
399,9027
49,3084
79,4165
73,9048
97,123
165,4971
234,4739
4,1672
365,8283
210,7550
393,1663
124,9984
246,3183
485,1942
375,7804
490,4005
420,1647
362,6933
304,85
432,3280
145,8082
